cp Contig Position Type Wave Centre Width slope p_crab p_wave p_diff Var.Ex Fst LG av ref_p_wave ref_p_crab p_waveRaw p_crabRaw HsRaw HtRaw FstRaw invRui sel selFst
Contig100209_14094 Contig100209 14094 Cline 2 85.382508609376 0.372565212134013 0.880238356451658 0.32198366550349 0.635094004302192 0.313110338798702 14.3037719496988 0.0982190371671714 12 29.6 0.364905995697808 0.67801633449651 0.384615384615385 0.678571428571429 0.454798635430503 0.498003713319647 0.0867565376192534 FALSE FALSE FALSE
Contig1003_21108 Contig1003 21108 NoCline NA NA NA NA NA NA NA NA NA 4 10.6 NA NA 0.833333333333333 0.833333333333333 0.277777777777778 0.277777777777778 0 FALSE FALSE FALSE
Contig100348_16492 Contig100348 16492 NoCline NA NA NA NA NA NA NA NA NA 10 41.6 NA NA 0.378378378378378 0.416666666666667 0.478263736709683 0.478996733219706 0.00153027454925754 LGC10.2 FALSE FALSE
Contig100348_16610 Contig100348 16610 NoCline NA NA NA NA NA NA NA NA NA 10 41.6 NA NA 0.384615384615385 0.44047619047619 0.483143306632318 0.484703521448027 0.00321890546833293 LGC10.2 FALSE FALSE
Contig100348_16613 Contig100348 16613 NoCline NA NA NA NA NA NA NA NA NA 10 41.6 NA NA 0.384615384615385 0.44047619047619 0.483143306632318 0.484703521448027 0.00321890546833293 LGC10.2 FALSE FALSE
Contig100506_3872 Contig100506 3872 Cline 1 65.3352547798849 0.212203470544278 0.881147406479595 0.662159639360682 0.830510142430362 0.168350503069679 4.06245202152709 0.0374260821273839 11 52.9 0.830510142430362 0.662159639360682 0.763157894736842 0.642857142857143 0.410339759172367 0.417575894623777 0.0173289108508766 LGC11.1 FALSE FALSE
Contig100520_389 Contig100520 389 Cline 2 58.7969539215652 4.47139040334465 0.121489835974642 0.356165431413436 0.78462808439012 0.428462652976684 23.6647176566995 0.187300755188363 7 2.7 0.21537191560988 0.643834568586564 0.166666666666667 0.666666666666667 0.361111111111111 0.486111111111111 0.257142857142857 FALSE FALSE FALSE
Contig100520_454 Contig100520 454 Cline 2 59.3525450354387 9.31470862282181 0.0469447380342999 0.35564639997037 0.787101901902404 0.431455501932034 22.6273061832435 0.190026389020639 7 2.7 0.212898098097596 0.64435360002963 0.166666666666667 0.666666666666667 0.361111111111111 0.486111111111111 0.257142857142857 FALSE FALSE FALSE
Contig100590_12179 Contig100590 12179 NoCline NA NA NA NA NA NA NA NA NA 3 18.4 NA NA 0.858974358974359 0.892857142857143 0.21680067490507 0.217374696426894 0.00264070074051504 FALSE FALSE FALSE
Contig100708_597 Contig100708 597 NoCline NA NA NA NA NA NA NA NA NA 7 15.3 NA NA 0.474358974358974 0.297619047619048 0.458384487917455 0.474002988769472 0.0329502159734549 FALSE FALSE FALSE
Contig100715_3245 Contig100715 3245 Cline 2 62.8531332873399 20.0375940370763 0.0190095890885308 0.054968261418518 0.435389120931822 0.380420859513303 27.7790692578254 0.195499431097291 2 48.8 0.564610879068179 0.945031738581482 0.538461538461538 0.952380952380952 0.293872183982074 0.37953682459177 0.225708376787513 FALSE FALSE FALSE
Contig100728_1086 Contig100728 1086 NoCline NA NA NA NA NA NA NA NA NA 4 43 NA NA 0.935897435897436 0.853658536585366 0.184919064878338 0.188300683158368 0.0179586086641349 FALSE FALSE FALSE
Contig100728_1166 Contig100728 1166 NoCline NA NA NA NA NA NA NA NA NA 4 43 NA NA 0.717948717948718 0.642857142857143 0.432090193079204 0.434909565404071 0.00648266340669544 FALSE FALSE FALSE
Contig100728_1231 Contig100728 1231 NoCline NA NA NA NA NA NA NA NA NA 4 43 NA NA 0.730769230769231 0.642857142857143 0.426337398864871 0.430201666465403 0.00898245614035098 FALSE FALSE FALSE
Contig100815_28289 Contig100815 28289 NoCline NA NA NA NA NA NA NA NA NA 7 12.6 NA NA 0.397435897435897 0.392857142857143 0.478001013028486 0.478011495525232 2.1929382126386e-05 FALSE FALSE FALSE
Contig100815_28321 Contig100815 28321 NoCline NA NA NA NA NA NA NA NA NA 7 12.6 NA NA 0.628205128205128 0.785714285714286 0.401930792040682 0.414335359390304 0.0299384715025908 FALSE FALSE FALSE
Contig100825_5610 Contig100825 5610 Cline 2 58.0141553608502 11.4601199016497 0.0191627844646043 0.0716417091660314 0.291239858804493 0.219598149638462 15.0810073499008 0.0811736750903472 2 0.6 0.708760141195507 0.928358290833969 0.67948717948718 0.914634146341463 0.295862877087423 0.323509925097808 0.0854596593969289 LGC2.1 FALSE FALSE
Contig100825_5738 Contig100825 5738 Cline 1 52.846459239325 12.9935671622334 0.632807203534802 0.2200609737401 0.541192223297897 0.321131249557797 17.6488025355111 0.109511305744075 2 0.6 0.541192223297897 0.2200609737401 0.552631578947368 0.24390243902439 0.431643956159851 0.479300797078642 0.0994299221058285 LGC2.1 FALSE FALSE
Contig100825_5786 Contig100825 5786 Cline 1 57.5515574977879 8.22220152152871 1.93080675670446 0.064991053419678 0.287619914253097 0.222628860833419 20.3034887833217 0.0853314825848429 2 0.6 0.287619914253097 0.064991053419678 0.337837837837838 0.0833333333333333 0.300092322051782 0.332478593458323 0.0974085912409318 LGC2.1 FALSE FALSE
Contig100851_16087 Contig100851 16087 NoCline NA NA NA NA NA NA NA NA NA 8 46.2 NA NA 0.923076923076923 0.892857142857143 0.166669182465886 0.167125800024152 0.00273217874319771 FALSE FALSE FALSE
Contig100885_13255 Contig100885 13255 Cline 1 61.6417158436874 4.365778802854 0.601707295686396 0.508238534873173 0.71033448164053 0.202095946767357 5.79217037371536 0.0428941190281306 13 0 0.71033448164053 0.508238534873173 0.705128205128205 0.5 0.457922419460881 0.47896120973044 0.0439258750857925 FALSE FALSE FALSE
Contig100902_21396 Contig100902 21396 Cline 2 60.8589224100793 21.2694057468851 0.0377075357749981 0.198037612975751 0.999954602131298 0.801916989155547 66.5871745570784 0.669308504841368 6 17.4 4.53978687023904e-05 0.801962387024249 0 0.780487804878049 0.171326591314693 0.475907198096371 0.64 LGC6.1/2 TRUE TRUE
Contig100902_21400 Contig100902 21400 NoCline NA NA NA NA NA NA NA NA NA 6 17.4 NA NA 0.736842105263158 0.817073170731707 0.343370421576657 0.346588933509766 0.00928625129636056 LGC6.1/2 FALSE FALSE
Contig100907_749 Contig100907 749 Cline 1 73.1028101329711 8.76055233252876 0.0621169181986101 0.0437269093204955 0.253685663994361 0.209958754673866 16.5836209832643 0.0870647961132068 9 29.5 0.253685663994361 0.0437269093204955 0.256410256410256 0.0595238095238095 0.246644762441466 0.26602689892525 0.0728578070942774 LGC9.1 FALSE FALSE
Contig100907_755 Contig100907 755 Cline 1 74.4711901392093 7.15979056289809 2.84366290845754 0.0343090535477342 0.255624484181697 0.221315430633962 18.7158315074281 0.0987944357994599 9 29.5 0.255624484181697 0.0343090535477342 0.256410256410256 0.0595238095238095 0.246644762441466 0.26602689892525 0.0728578070942774 LGC9.1 FALSE FALSE
Contig100907_762 Contig100907 762 Cline 1 68.4905100569077 47.4382260227912 0.00727668970731729 0.196915036087679 0.541746761286996 0.344831725199317 12.6660572234487 0.127630723384067 9 29.5 0.541746761286996 0.196915036087679 0.512820512820513 0.19047619047619 0.404030645788887 0.455983576862698 0.113935969868174 LGC9.1 FALSE FALSE
Contig100907_767 Contig100907 767 Cline 1 73.2601935770715 3.38018167676153 13.0651934422107 0.0338174225584753 0.252564476840053 0.218747054281578 20.2166731020485 0.097508311992523 9 29.5 0.252564476840053 0.0338174225584753 0.256410256410256 0.0595238095238095 0.246644762441466 0.26602689892525 0.0728578070942774 LGC9.1 FALSE FALSE
Contig100907_769 Contig100907 769 Cline 1 73.1684072234266 10.8291346168824 0.0225769809381262 0.0440861741157284 0.253794029561412 0.209707855445684 16.3216091510154 0.0867470824749809 9 29.5 0.253794029561412 0.0440861741157284 0.256410256410256 0.0595238095238095 0.246644762441466 0.26602689892525 0.0728578070942774 LGC9.1 FALSE FALSE
Contig101006_1295 Contig101006 1295 NoCline NA NA NA NA NA NA NA NA NA 16 34.1 NA NA 0.82051282051282 0.94047619047619 0.2032522575105 0.210447862576984 0.0341918657589215 FALSE FALSE FALSE
Contig101006_1376 Contig101006 1376 NoCline NA NA NA NA NA NA NA NA NA 16 34.1 NA NA 0.564102564102564 0.547619047619048 0.493623287579331 0.493759140737163 0.000275140542468517 FALSE FALSE FALSE
Contig101039_87 Contig101039 87 Cline 2 40.4536053746439 16.1834108242739 0.013946377048319 0.110738697060774 0.332943159188975 0.222204462128202 6.76395864008976 0.0715510864669132 11 52.3 0.667056840811025 0.889261302939226 0.641025641025641 0.880952380952381 0.334987052020019 0.363769472285956 0.079122692965591 LGC11.1 FALSE FALSE
Contig101065_23836 Contig101065 23836 NoCline NA NA NA NA NA NA NA NA NA 1 35.7 NA NA 0.730769230769231 0.609756097560976 0.434699161178363 0.442021250382802 0.0165650162703678 FALSE FALSE FALSE
Contig101065_23837 Contig101065 23837 NoCline NA NA NA NA NA NA NA NA NA 1 35.7 NA NA 0.730769230769231 0.609756097560976 0.434699161178363 0.442021250382802 0.0165650162703678 FALSE FALSE FALSE
Contig101065_23887 Contig101065 23887 Cline 2 63.7499736511019 0.347006091569119 0.458501119409786 0.736361579637916 0.891670347386599 0.155308767748682 7.28796116973832 0.0398311977899604 1 35.7 0.108329652613401 0.263638420362084 0.115384615384615 0.285714285714286 0.306152638570221 0.320658736867528 0.0452384314833125 FALSE FALSE FALSE
Contig101065_23911 Contig101065 23911 NoCline NA NA NA NA NA NA NA NA NA 1 35.7 NA NA 0.769230769230769 0.595238095238095 0.418444498114828 0.433581223416388 0.0349109336015318 FALSE FALSE FALSE
Contig10109_3053 Contig10109 3053 Cline 2 69.8860672947073 2.27140505780554 15.3414578578282 0.10738352155415 0.414412305626673 0.307028784072523 22.9611683255979 0.122215691219743 4 25.3 0.585587694373327 0.89261647844585 0.628205128205128 0.928571428571429 0.299889975714151 0.344999932912021 0.130753524550317 FALSE FALSE FALSE
Contig10109_3054 Contig10109 3054 Cline 1 70.8260638358605 0.071218623567797 4.74647829376244 0.725758802718798 0.915673644328974 0.189914841610176 6.54910687791502 0.0612862648330057 4 25.3 0.915673644328974 0.725758802718798 0.884615384615385 0.75 0.289571005917159 0.298631656804733 0.030340557275542 FALSE FALSE FALSE
Contig101107_1678 Contig101107 1678 Cline 2 56.0567729214246 36.2888599797271 0.01387200391766 0.440128042189164 0.943512978704679 0.503384936515515 33.7501011533406 0.297129029462822 12 56.7 0.0564870212953207 0.559871957810836 0.0657894736842105 0.573170731707317 0.306107262857981 0.434825133354536 0.296022149187969 FALSE FALSE FALSE
Contig101115_2879 Contig101115 2879 NoCline NA NA NA NA NA NA NA NA NA 4 32.7 NA NA 0.421052631578947 0.390243902439024 0.481720912067576 0.482195500963185 0.0009842250594634 FALSE FALSE FALSE
Contig101115_2881 Contig101115 2881 NoCline NA NA NA NA NA NA NA NA NA 4 32.7 NA NA 0.342105263157895 0.365853658536585 0.457074011149543 0.457356004291075 0.000616572514377464 FALSE FALSE FALSE
Contig101180_3720 Contig101180 3720 NoCline NA NA NA NA NA NA NA NA NA 15 1.9 NA NA 0.756410256410256 0.666666666666667 0.406476002629849 0.410502958579882 0.0098098098098097 FALSE FALSE FALSE
Contig101180_3753 Contig101180 3753 Cline 1 62.5972996181008 54.8814298843879 0.0088855128928548 0.230269602362137 0.71789879559427 0.487629193232133 22.4398302170693 0.238424076752265 15 1.9 0.71789879559427 0.230269602362137 0.692307692307692 0.238095238095238 0.3944236471709 0.49757812395175 0.207313126955021 FALSE FALSE FALSE
Contig101180_3762 Contig101180 3762 Cline 1 121.542181108272 9.5241955342159 0.0469748250307956 0.552988622542222 0.99993972027435 0.446951097732128 8.11260351473724 0.287734191685852 15 1.9 0.99993972027435 0.552988622542222 0.743589743589744 0.476190476190476 0.440097143393846 0.475848327496679 0.0751314694976669 FALSE FALSE FALSE
Contig101180_3784 Contig101180 3784 Cline 2 63.5966353791258 16.205152172082 0.0220441880440852 0.087618992511256 0.444182127002064 0.356563134490808 28.4173114692554 0.162833923943754 15 1.9 0.555817872997936 0.912381007488744 0.538461538461538 0.904761904761905 0.334688510512686 0.401776489688578 0.166978359604596 FALSE FALSE FALSE
Contig101180_984 Contig101180 984 Cline 1 81.3664367320195 0.0989559704338673 2.31340583153685 0.523255896305141 0.731721390997955 0.208465494692814 5.11265335638703 0.0464796646991525 15 1.9 0.731721390997955 0.523255896305141 0.717948717948718 0.554054054054054 0.449576515584832 0.463007246011404 0.0290076031039948 FALSE FALSE FALSE
Contig101180_992 Contig101180 992 Cline 1 81.4956201674832 0.0627692310843792 4.82371259052248 0.523259626457674 0.731706929582909 0.208447303125236 5.07557927001224 0.04647128063167 15 1.9 0.731706929582909 0.523259626457674 0.723684210526316 0.539473684210526 0.448407202216066 0.465373961218837 0.0364583333333335 FALSE FALSE FALSE
Contig101267_15501 Contig101267 15501 NoCline NA NA NA NA NA NA NA NA NA 1 35.1 NA NA 0.67948717948718 0.666666666666667 0.440006574621959 0.440088757396449 0.000186741363211931 FALSE FALSE FALSE
Contig101267_16303 Contig101267 16303 NoCline NA NA NA NA NA NA NA NA NA 1 35.1 NA NA 0.58974358974359 0.523809523809524 0.491379194675898 0.493552845201197 0.00440408873423241 FALSE FALSE FALSE
Contig101267_16395 Contig101267 16395 NoCline NA NA NA NA NA NA NA NA NA 1 35.1 NA NA 0.538461538461538 0.476190476190476 0.497953816635135 0.499892659233319 0.00387851784252405 FALSE FALSE FALSE
Contig101392_930 Contig101392 930 NoCline NA NA NA NA NA NA NA NA NA 10 3.1 NA NA 0.445945945945946 0.461538461538462 0.495598869299493 0.495720432570744 0.000245225460288038 LGC10.2 FALSE FALSE
Contig101416_7719 Contig101416 7719 Cline 2 61.073585689984 20.0449767210999 0.0226429806102778 0.0327224428919097 0.485971334526443 0.453248891634534 34.6136570636475 0.26737399189185 14 10.2 0.514028665473557 0.96727755710809 0.5 0.964285714285714 0.284438775510204 0.392219387755102 0.274796747967479 LGC14.3 FALSE FALSE
Contig101497_8480 Contig101497 8480 Cline 1 48.8962567102277 120.077650254216 0.00442964498969295 0.123377833965661 0.655290069257982 0.531912235292321 14.0818479667956 0.297609243776414 12 57.9 0.655290069257982 0.123377833965661 0.608108108108108 0.25609756097561 0.428824237199239 0.4907799498455 0.126239290471757 FALSE FALSE FALSE
Contig101734_8116 Contig101734 8116 Cline 2 26.6266788369238 87.9832345555559 0.00468439958382309 7.35982890351406e-05 0.412114310547111 0.412040712258075 6.31712972838374 0.259409931314246 3 27.4 0.587885689452889 0.999926401710965 0.602564102564103 0.797619047619048 0.400903507359551 0.419926723154745 0.0453012745944813 FALSE FALSE FALSE
Contig101734_8119 Contig101734 8119 NoCline NA NA NA NA NA NA NA NA NA 3 27.4 NA NA 0.730769230769231 0.607142857142857 0.435265970293443 0.442907710421447 0.017253572128452 FALSE FALSE FALSE
Contig101734_8152 Contig101734 8152 Cline 2 26.5219599638534 84.8769548050514 0.00482905171972547 4.53978687024344e-05 0.409846361809188 0.409800963940485 6.1949927837139 0.25766234070374 3 27.4 0.590153638190812 0.999954602131298 0.602564102564103 0.797619047619048 0.400903507359551 0.419926723154745 0.0453012745944813 FALSE FALSE FALSE
Contig101734_8175 Contig101734 8175 NoCline NA NA NA NA NA NA NA NA NA 3 27.4 NA NA 0.641025641025641 0.797619047619048 0.391534671067638 0.403795418561902 0.0303637607824528 FALSE FALSE FALSE
Contig101784_8824 Contig101784 8824 NoCline NA NA NA NA NA NA NA NA NA 10 27.5 NA NA 0.802631578947368 0.761904761904762 0.339820023115433 0.340649359928644 0.00243457616766014 LGC10.2 FALSE FALSE
Contig101868_31213 Contig101868 31213 NoCline NA NA NA NA NA NA NA NA NA 9 28.1 NA NA 0.592105263157895 0.44047619047619 0.487973536598388 0.499469224439545 0.0230158081392426 LGC9.1 FALSE FALSE
Contig102033_6367 Contig102033 6367 Cline 1 58.4781300285207 38.5613271515978 0.0175126693541866 0.0571168345370343 0.44029236221925 0.383175527682216 21.1365010792923 0.205131281049767 15 31.3 0.44029236221925 0.0571168345370343 0.423076923076923 0.107142857142857 0.339746105542809 0.389653272551624 0.128080964602199 FALSE FALSE FALSE
Contig102033_6389 Contig102033 6389 NoCline NA NA NA NA NA NA NA NA NA 15 31.3 NA NA 0.794871794871795 0.642857142857143 0.39264246132378 0.404196688537348 0.0285856553040518 FALSE FALSE FALSE
Contig102036_21003 Contig102036 21003 Cline 2 63.1216836170702 19.2734105859524 0.0467122894507911 0.0294696113392543 0.929128791910416 0.899659180571162 74.0998678340271 0.810777775597929 6 17.4 0.0708712080895841 0.970530388660746 0.0142857142857143 0.951219512195122 0.0604825844674574 0.499405055299931 0.878890724421816 LGC6.1/2 TRUE TRUE
Contig102071_26252 Contig102071 26252 NoCline NA NA NA NA NA NA NA NA NA 9 48.4 NA NA 0.842105263157895 0.857142857142857 0.255412968511504 0.255526033127932 0.000442477876105996 FALSE FALSE FALSE
Contig102071_26263 Contig102071 26263 NoCline NA NA NA NA NA NA NA NA NA 9 48.4 NA NA 0.407894736842105 0.476190476190476 0.490949727074579 0.493281881081149 0.00472783229227623 FALSE FALSE FALSE
Contig102071_26816 Contig102071 26816 NoCline NA NA NA NA NA NA NA NA NA 9 48.4 NA NA 0.921052631578947 0.829268292682927 0.214297072874114 0.218509255307404 0.0192769062681758 FALSE FALSE FALSE
Contig102084_3723 Contig102084 3723 Cline 2 54.2912559227667 23.6889359423682 0.0112645432725201 0.188144765826139 0.453617111010176 0.265472345184036 10.5926590419295 0.0808613810581194 6 53.1 0.546382888989824 0.811855234173861 0.538461538461538 0.797619047619048 0.409943612553502 0.443524919829865 0.0757145895866328 FALSE FALSE FALSE
Contig102098_15925 Contig102098 15925 Cline 1 54.3522522220811 0.837399203072655 0.552635121765648 0.032655531232934 0.212521525491051 0.179865994258117 14.0835544545861 0.0751950593950418 2 1.5 0.212521525491051 0.032655531232934 0.153846153846154 0.0476190476190476 0.175528988715802 0.181171087764494 0.031142381040548 LGC2.1 FALSE FALSE
Contig102098_16057 Contig102098 16057 Cline 1 56.5668842643988 2.27655226508485 1.19286005757725 0.28442546520272 0.580014486883211 0.295589021680491 15.0232455982679 0.0890295381322372 2 1.5 0.580014486883211 0.28442546520272 0.576923076923077 0.321428571428571 0.462195085134645 0.494833806303587 0.0659589558214559 LGC2.1 FALSE FALSE
Contig102135_25041 Contig102135 25041 NoCline NA NA NA NA NA NA NA NA NA 2 77 NA NA 0.666666666666667 0.642857142857143 0.451814058956916 0.452097505668934 0.000626959247648883 FALSE FALSE FALSE
Contig102160_2930 Contig102160 2930 Cline 2 57.8596191087089 30.5399840483082 0.00737448659085954 0.0331104368777407 0.258243516767484 0.225133079889743 12.6792890461956 0.101817019478027 3 31.9 0.741756483232516 0.966889563122259 0.763157894736842 0.976190476190476 0.203990552823161 0.22668199320356 0.100102527155841 FALSE FALSE FALSE
Contig102191_8116 Contig102191 8116 Cline 2 58.9576586810089 30.5053336191002 0.0115569410595874 0.220346231598209 0.572812009538263 0.352465777940054 15.5639030787978 0.129785107084058 4 1.5 0.427187990461737 0.779653768401791 0.435897435897436 0.773809523809524 0.420919205946678 0.478011495525232 0.11943706398906 LGC4.1 FALSE FALSE
Contig102191_8200 Contig102191 8200 NoCline NA NA NA NA NA NA NA NA NA 4 1.5 NA NA 0.384615384615385 0.226190476190476 0.411714735203746 0.424263961008467 0.0295788163927267 LGC4.1 FALSE FALSE
Contig1022_18417 Contig1022 18417 NoCline NA NA NA NA NA NA NA NA NA 6 7.3 NA NA 0.743589743589744 0.821428571428571 0.337347710287271 0.340377151846932 0.00890024945335821 LGC6.1/2 FALSE FALSE
Contig102209_43905 Contig102209 43905 Cline 1 61.1837958927083 38.4207961032776 0.00708414862069443 0.692127843168974 0.9642076922612 0.272079849092225 11.0982432719517 0.13005095117018 14 11.4 0.9642076922612 0.692127843168974 0.960526315789474 0.714285714285714 0.241997145118435 0.272314362032902 0.111331685512803 LGC14.3 FALSE FALSE
Contig10222_58341 Contig10222 58341 NoCline NA NA NA NA NA NA NA NA NA 9 3.8 NA NA 0.648648648648649 0.7875 0.395247329254931 0.404887178140979 0.0238087284717415 FALSE FALSE FALSE
Contig102230_6078 Contig102230 6078 NoCline NA NA NA NA NA NA NA NA NA 4 1.5 NA NA 0.82051282051282 0.785714285714286 0.315638878825692 0.316244347837755 0.001914560738246 LGC4.1 FALSE FALSE
Contig102230_6093 Contig102230 6093 Cline 2 61.9247713029038 19.3377202192998 0.0173821446101823 0.0399840340154528 0.375715104352183 0.33573107033673 29.5292024067099 0.171146140179029 4 1.5 0.624284895647818 0.960015965984547 0.615384615384615 0.952380952380952 0.282037864455447 0.338821130029922 0.167590685886266 LGC4.1 FALSE FALSE
Contig102230_6103 Contig102230 6103 NoCline NA NA NA NA NA NA NA NA NA 4 1.5 NA NA 0.82051282051282 0.785714285714286 0.315638878825692 0.316244347837755 0.001914560738246 LGC4.1 FALSE FALSE
Contig102230_6142 Contig102230 6142 NoCline NA NA NA NA NA NA NA NA NA 4 1.5 NA NA 0.82051282051282 0.804878048780488 0.304320907258719 0.30444313030228 0.000401464284773716 LGC4.1 FALSE FALSE
Contig102230_7186 Contig102230 7186 NoCline NA NA NA NA NA NA NA NA NA 4 1.5 NA NA 0.82051282051282 0.785714285714286 0.315638878825692 0.316244347837755 0.001914560738246 LGC4.1 FALSE FALSE
Contig102230_7196 Contig102230 7196 NoCline NA NA NA NA NA NA NA NA NA 4 1.5 NA NA 0.82051282051282 0.785714285714286 0.315638878825692 0.316244347837755 0.001914560738246 LGC4.1 FALSE FALSE
Contig102230_7202 Contig102230 7202 NoCline NA NA NA NA NA NA NA NA NA 4 1.5 NA NA 0.82051282051282 0.785714285714286 0.315638878825692 0.316244347837755 0.001914560738246 LGC4.1 FALSE FALSE
Contig102230_7242 Contig102230 7242 Cline 2 49.8215317998056 3.81253732455997 0.0460993280633398 0.725646937352584 0.898359343867279 0.172712406514695 8.89465998826585 0.0488519553429677 4 1.5 0.101640656132721 0.274353062647416 0.0897435897435897 0.261904761904762 0.275000335439896 0.28982007003985 0.0511342592592593 LGC4.1 FALSE FALSE
Contig102230_7243 Contig102230 7243 Cline 2 63.5581798026469 46.4939053969518 0.00649991432203492 0.26833645852931 0.570457733440435 0.302121274911125 12.7651185370021 0.0937191826024714 4 1.4 0.429542266559565 0.73166354147069 0.435897435897436 0.738095238095238 0.439201518871849 0.48486327469844 0.0941744986872644 LGC4.1 FALSE FALSE
Contig102354_4092 Contig102354 4092 NoCline NA NA NA NA NA NA NA NA NA 4 53.3 NA NA 0.184210526315789 0.333333333333333 0.372499230532471 0.383618036318867 0.0289840537558921 FALSE FALSE FALSE
Contig102376_15136 Contig102376 15136 Cline 2 60.1095909707986 0.0510222354007715 24.7376089778591 0.190172051129891 0.515577846648659 0.325405795518768 22.1018934231395 0.115943466457017 2 48.8 0.484422153351341 0.809827948870109 0.551282051282051 0.773809523809524 0.422398495887507 0.447157733902239 0.0553702555889274 FALSE FALSE FALSE
Contig10248_3052 Contig10248 3052 NoCline NA NA NA NA NA NA NA NA NA 8 31.8 NA NA 0.652777777777778 0.684210526315789 0.442725432611744 0.443219441452071 0.0011145919924189 FALSE FALSE FALSE
Contig10248_3053 Contig10248 3053 NoCline NA NA NA NA NA NA NA NA NA 8 31.8 NA NA 0.652777777777778 0.675675675675676 0.445797007593179 0.44605916445725 0.000587717695230533 FALSE FALSE FALSE
