cp Contig Position Type Wave Centre Width slope p_crab p_wave p_diff Var.Ex Fst LG av ref_p_wave ref_p_crab p_waveRaw p_crabRaw HsRaw HtRaw FstRaw invRui sel selFst
Contig101065_23836 Contig101065 23836 Cline 2 64.1601346836392 44.6284750863717 0.0048726830965319 0.0212376217743039 0.238694586264352 0.217456964490049 12.7729048495212 0.104549261352623 1 35.7 0.761305413735648 0.978762378225696 0.779411764705882 0.961538461538462 0.208911314264654 0.225496381114228 0.0735491486276753 FALSE FALSE FALSE
Contig101065_23837 Contig101065 23837 Cline 2 63.9559365031627 44.5050113070203 0.00488665854005122 0.0208924456731443 0.2383036914539 0.217411245780755 13.0096868058035 0.104758241891444 1 35.7 0.7616963085461 0.979107554326856 0.772727272727273 0.9625 0.211713584710744 0.229720428719008 0.0783859063326502 FALSE FALSE FALSE
Contig101065_23887 Contig101065 23887 Cline 2 30.4343075153871 86.8223655593361 0.00835237685726467 0.244664469439902 0.969853334428573 0.725188864988671 32.0043533921447 0.551320290060522 1 35.7 0.0301466655714269 0.755335530560098 0.0540540540540541 0.428571428571429 0.296030172478049 0.366161804385743 0.191531806615776 FALSE FALSE FALSE
Contig101065_23911 Contig101065 23911 Cline 2 68.3918753078285 6.20846335602126 0.101003343430035 0.0267658609463548 0.208785140408369 0.182019279462015 14.1880562593468 0.0797169688057379 1 35.7 0.791214859591631 0.973234139053645 0.783783783783784 0.975 0.193841764061359 0.212123584733382 0.0861847620338952 FALSE FALSE FALSE
Contig10109_3053 Contig10109 3053 NoCline NA NA NA NA NA NA NA NA NA 4 25.3 NA NA 0.810344827586207 0.833333333333333 0.292574976879377 0.292839212577619 0.000902323482968527 FALSE FALSE FALSE
Contig10109_3054 Contig10109 3054 Cline 1 74.4828821627117 4.20866889186041 0.138537937839034 0.256010856322737 0.832377948293757 0.57636709197102 49.4030283058905 0.334814957633295 4 25.3 0.832377948293757 0.256010856322737 0.844827586206897 0.319444444444444 0.34849362714875 0.486507349972842 0.283682708661641 FALSE FALSE FALSE
Contig101107_1678 Contig101107 1678 Cline 2 80.0923754191525 35.6979476795983 0.013224921356889 0.402150841719602 0.874164294272522 0.47201345255292 28.5711059751818 0.241215467848178 12 56.7 0.125835705727478 0.597849158280398 0.142857142857143 0.628571428571429 0.355918367346939 0.473877551020408 0.248923341946598 FALSE FALSE FALSE
Contig101115_2879 Contig101115 2879 NoCline NA NA NA NA NA NA NA NA NA 4 32.7 NA NA 0.5 0.472222222222222 0.499228395061728 0.499614197530864 0.000772200772200831 FALSE FALSE FALSE
Contig101115_2881 Contig101115 2881 NoCline NA NA NA NA NA NA NA NA NA 4 32.7 NA NA 0.483870967741935 0.472222222222222 0.498968249380147 0.499036096016238 0.000135955368024808 FALSE FALSE FALSE
Contig101180_3720 Contig101180 3720 NoCline NA NA NA NA NA NA NA NA NA 15 1.9 NA NA 0.592105263157895 0.511111111111111 0.491393163708491 0.49467319004138 0.00663069355469696 FALSE FALSE FALSE
Contig101180_3753 Contig101180 3753 NoCline NA NA NA NA NA NA NA NA NA 15 1.9 NA NA 0.578947368421053 0.677777777777778 0.462162374747785 0.467046099654594 0.0104566228267847 FALSE FALSE FALSE
Contig101180_3762 Contig101180 3762 NoCline NA NA NA NA NA NA NA NA NA 15 1.9 NA NA 0.657894736842105 0.739130434782609 0.417885887238243 0.421185506548183 0.00783412358364926 FALSE FALSE FALSE
Contig101180_3784 Contig101180 3784 NoCline NA NA NA NA NA NA NA NA NA 15 1.9 NA NA 0.75 0.777777777777778 0.360339506172839 0.360725308641975 0.00106951871657762 FALSE FALSE FALSE
Contig101180_984 Contig101180 984 NoCline NA NA NA NA NA NA NA NA NA 15 1.9 NA NA 0.779411764705882 0.773809523809524 0.346957410415147 0.346973102966677 4.52269971253395e-05 FALSE FALSE FALSE
Contig101180_992 Contig101180 992 NoCline NA NA NA NA NA NA NA NA NA 15 1.9 NA NA 0.806451612903226 0.773809523809524 0.331115753620213 0.331648506610414 0.00160637837825827 FALSE FALSE FALSE
Contig101267_15501 Contig101267 15501 Cline 2 63.2418000786601 0.0397422629693242 4.33746134771623 0.133847110638653 0.303385414720045 0.169538304081392 6.09257133352667 0.0420658283438527 1 35.1 0.696614585279955 0.866152889361347 0.75 0.855555555555556 0.31108024691358 0.316651234567901 0.0175934499731958 FALSE FALSE FALSE
Contig101267_16303 Contig101267 16303 Cline 2 65.5935061968187 0.0548397751095466 13.5789494304771 0.279396156093349 0.487232271574421 0.207836115481072 8.24145517692863 0.0456887431356709 1 35.1 0.512767728425578 0.720603843906651 0.539473684210526 0.706521739130435 0.455790599521388 0.469743125847651 0.0297024598307536 FALSE FALSE FALSE
Contig101267_16395 Contig101267 16395 Cline 1 64.2291992461676 0.356341464032885 1.43910036452658 0.288451273381418 0.495147260159041 0.206695986777623 8.25204209810981 0.0448612948455066 1 35.1 0.495147260159041 0.288451273381418 0.467741935483871 0.269230769230769 0.445704979403851 0.465408320967434 0.0423356022570169 FALSE FALSE FALSE
Contig101392_930 Contig101392 930 Cline 2 88.4966983449055 2.65136195094585 0.75015538177425 0.21275012550445 0.631779915576243 0.419029790071793 33.2564248891598 0.179942010417986 10 3.1 0.368220084423757 0.78724987449555 0.45 0.851351351351351 0.37405222790358 0.454593681519357 0.177172400079538 LGC10.2 FALSE FALSE
Contig101416_7719 Contig101416 7719 Cline 2 70.0737354660386 30.0609549160073 0.0180058848667625 0.0110984325301606 0.552335474507548 0.541237041977387 43.1492557158205 0.361915453184545 14 10.2 0.447664525492452 0.988901567469839 0.485714285714286 0.977777777777778 0.271524313429075 0.392587553539934 0.308372588532776 LGC14.3 FALSE FALSE
Contig101497_8480 Contig101497 8480 Cline 1 77.4188608820151 73.7108840630958 0.00635365427490544 0.212345054373386 0.680619192379848 0.468274138006463 22.4825947596792 0.221830387110512 12 57.9 0.680619192379848 0.212345054373386 0.691176470588235 0.231707317073171 0.39147059338135 0.497026544897274 0.212374877357388 FALSE FALSE FALSE
Contig101734_8116 Contig101734 8116 NoCline NA NA NA NA NA NA NA NA NA 3 27.4 NA NA 0.528571428571429 0.568181818181818 0.494534913138809 0.495319404621353 0.0015838093061246 FALSE FALSE FALSE
Contig101734_8119 Contig101734 8119 NoCline NA NA NA NA NA NA NA NA NA 3 27.4 NA NA 0.75 0.727272727272727 0.385847107438017 0.386105371900827 0.000668896321070357 FALSE FALSE FALSE
Contig101734_8152 Contig101734 8152 NoCline NA NA NA NA NA NA NA NA NA 3 27.4 NA NA 0.514705882352941 0.568181818181818 0.495134976693643 0.49656481455003 0.00287945866177154 FALSE FALSE FALSE
Contig101734_8175 Contig101734 8175 NoCline NA NA NA NA NA NA NA NA NA 3 27.4 NA NA 0.651515151515151 0.631578947368421 0.459730139470759 0.459928865588649 0.000432080116640919 FALSE FALSE FALSE
Contig101784_8824 Contig101784 8824 NoCline NA NA NA NA NA NA NA NA NA 10 27.5 NA NA 0.722222222222222 0.866666666666667 0.316172839506173 0.326604938271605 0.0319410319410321 LGC10.2 FALSE FALSE
Contig101868_31213 Contig101868 31213 NoCline NA NA NA NA NA NA NA NA NA 9 28.1 NA NA 0.638888888888889 0.351351351351351 0.45861345579814 0.499952373544716 0.0826857115478385 LGC9.1 FALSE FALSE
Contig102033_6367 Contig102033 6367 NoCline NA NA NA NA NA NA NA NA NA 15 31.3 NA NA 0.291666666666667 0.136363636363636 0.324365817263544 0.336425332874196 0.0358460390233503 FALSE FALSE FALSE
Contig102033_6389 Contig102033 6389 Cline 1 78.2462255353644 0.222289043912961 4.0841718903956 0.477799782615485 0.783563867252792 0.305764084637307 14.8963386899228 0.100346471361391 15 31.3 0.783563867252792 0.477799782615485 0.777777777777778 0.454545454545455 0.42077339047036 0.473012957861442 0.110440034512511 FALSE FALSE FALSE
Contig102036_21003 Contig102036 21003 Cline 2 71.5655458053588 23.7249427231642 0.0405209526335205 4.53978687024344e-05 0.961380395690159 0.961334997821456 83.5164386970145 0.925542235919089 6 17.4 0.0386196043098412 0.999954602131298 0.03125 1 0.0302734375 0.49951171875 0.939393939393939 LGC6.1/2 TRUE TRUE
Contig102071_26252 Contig102071 26252 NoCline NA NA NA NA NA NA NA NA NA 9 48.4 NA NA 0.783783783783784 0.726190476190476 0.368304632542084 0.369963127081853 0.00448286442178804 FALSE FALSE FALSE
Contig102071_26263 Contig102071 26263 NoCline NA NA NA NA NA NA NA NA NA 9 48.4 NA NA 0.402777777777778 0.476744186046512 0.490007006623534 0.492742521399622 0.00555161094747478 FALSE FALSE FALSE
Contig102071_26816 Contig102071 26816 NoCline NA NA NA NA NA NA NA NA NA 9 48.4 NA NA 0.838709677419355 0.91025641025641 0.216965432266001 0.219524899755829 0.0116591215514746 FALSE FALSE FALSE
Contig102084_3723 Contig102084 3723 Cline 2 76.0875860007941 0.244576373780207 1.06300077390737 0.368919880873498 0.615806943542309 0.246887062668811 10.6571342264567 0.0609675507720644 6 53.1 0.384193056457691 0.631080119126502 0.428571428571429 0.680555555555556 0.462297650541698 0.494045650667674 0.0642612683323307 FALSE FALSE FALSE
Contig102098_15925 Contig102098 15925 Cline 1 62.564884268169 8.59021578772037 0.0434364622764554 0.230043910331746 0.602212007076555 0.372168096744808 25.8039556767013 0.142519611315501 2 1.5 0.602212007076555 0.230043910331746 0.583333333333333 0.244186046511628 0.427614776756205 0.485125217835467 0.118547622273405 LGC2.1 FALSE FALSE
Contig102098_16057 Contig102098 16057 Cline 1 69.8393407846626 37.8861383308854 0.0140316003906189 0.265666338205472 0.796785148502691 0.531118810297219 31.7120422432865 0.283198049034986 2 1.5 0.796785148502691 0.265666338205472 0.789473684210526 0.295454545454545 0.374366143174378 0.496393597902979 0.245828018822377 LGC2.1 FALSE FALSE
Contig102135_25041 Contig102135 25041 NoCline NA NA NA NA NA NA NA NA NA 2 77 NA NA 0.819444444444444 0.841463414634146 0.28135798337997 0.281600400904077 0.000860856459469495 FALSE FALSE FALSE
Contig102160_2930 Contig102160 2930 NoCline NA NA NA NA NA NA NA NA NA 3 31.9 NA NA 0.685714285714286 0.726190476190476 0.414348072562358 0.415167233560091 0.00197308682264765 FALSE FALSE FALSE
Contig102191_8116 Contig102191 8116 Cline 2 73.2918974800056 0.00673794699908547 36.2497606100469 0.241936096390773 0.486185062110805 0.244248965720032 8.59717050076328 0.064419310584477 4 1.5 0.513814937889195 0.758063903609227 0.557142857142857 0.715909090909091 0.450117958340361 0.462721316832518 0.0272374710947649 LGC4.1 FALSE FALSE
Contig102191_8200 Contig102191 8200 NoCline NA NA NA NA NA NA NA NA NA 4 1.5 NA NA 0.517241379310345 0.355263157894737 0.478753981376873 0.491872453483355 0.026670475269715 LGC4.1 FALSE FALSE
Contig1022_18417 Contig1022 18417 Cline 2 55.0904206180899 0.165002718691642 1.40001094927043 0.0403884027181333 0.242012096692195 0.201623693974061 11.2944744631716 0.0838129813709507 6 7.3 0.757987903307805 0.959611597281867 0.779411764705882 0.959459459459459 0.210826070857167 0.227034657050205 0.0713925636007825 LGC6.1/2 FALSE FALSE
Contig102209_43905 Contig102209 43905 Cline 1 72.4297458152098 20.706992569566 0.015360749863127 0.681916726954652 0.999954602131298 0.318037875176646 26.4538010519779 0.189043764142903 14 11.4 0.999954602131298 0.681916726954652 1 0.714285714285714 0.204081632653061 0.244897959183674 0.166666666666667 LGC14.3 FALSE FALSE
Contig10222_58341 Contig10222 58341 NoCline NA NA NA NA NA NA NA NA NA 9 3.8 NA NA 0.85 0.833333333333333 0.266388888888889 0.266527777777778 0.000521104742053234 FALSE FALSE FALSE
Contig102230_6078 Contig102230 6078 NoCline NA NA NA NA NA NA NA NA NA 4 1.5 NA NA 0.838235294117647 0.840909090909091 0.269377877548686 0.269381452143327 1.32696390659717e-05 LGC4.1 FALSE FALSE
Contig102230_6093 Contig102230 6093 Cline 2 87.5613348973449 35.3472236102394 0.0095000029429704 0.0835331014284402 0.418697829896677 0.335164728468237 22.9563397368665 0.149342251641039 4 1.5 0.581302170103323 0.91646689857156 0.558823529411765 0.911111111111111 0.327527446708531 0.389580716818318 0.159282190906603 LGC4.1 FALSE FALSE
Contig102230_6103 Contig102230 6103 NoCline NA NA NA NA NA NA NA NA NA 4 1.5 NA NA 0.838235294117647 0.852272727272727 0.261500811432984 0.261599336197775 0.000376624674296482 LGC4.1 FALSE FALSE
Contig102230_6142 Contig102230 6142 NoCline NA NA NA NA NA NA NA NA NA 4 1.5 NA NA 0.828125 0.875 0.251708984375 0.2528076171875 0.00434572670207629 LGC4.1 FALSE FALSE
Contig102230_7186 Contig102230 7186 NoCline NA NA NA NA NA NA NA NA NA 4 1.5 NA NA 0.847222222222222 0.847826086956522 0.258453741627576 0.258453923953885 7.05449953389047e-07 LGC4.1 FALSE FALSE
Contig102230_7196 Contig102230 7196 NoCline NA NA NA NA NA NA NA NA NA 4 1.5 NA NA 0.847222222222222 0.847826086956522 0.258453741627576 0.258453923953885 7.05449953389047e-07 LGC4.1 FALSE FALSE
Contig102230_7202 Contig102230 7202 NoCline NA NA NA NA NA NA NA NA NA 4 1.5 NA NA 0.847222222222222 0.847826086956522 0.258453741627576 0.258453923953885 7.05449953389047e-07 LGC4.1 FALSE FALSE
Contig102230_7242 Contig102230 7242 Cline 2 74.3129438311067 21.6561429173046 0.012025336033304 0.631398524525843 0.891683827126524 0.260285302600681 13.8112776652843 0.0932682776002484 4 1.5 0.108316172873476 0.368601475474157 0.1 0.355555555555556 0.319135802469136 0.35179012345679 0.092823302333743 LGC4.1 FALSE FALSE
Contig102230_7243 Contig102230 7243 Cline 2 60.6603644611315 65.9031406562523 0.00729760016114729 0.125168137486054 0.60603788611001 0.480869748623956 25.4848229559539 0.249248846869359 4 1.4 0.39396211388999 0.874831862513946 0.414285714285714 0.766666666666667 0.421541950113378 0.483628117913832 0.128375843960991 LGC4.1 FALSE FALSE
Contig102354_4092 Contig102354 4092 NoCline NA NA NA NA NA NA NA NA NA 4 53.3 NA NA 0.0909090909090909 0.121621621621622 0.189474430874923 0.189946060646307 0.00248296684742664 FALSE FALSE FALSE
Contig102376_15136 Contig102376 15136 Cline 2 68.3710367122921 22.3485583758783 0.0228019352874674 0.247165324897654 0.756731405250452 0.509566080352798 37.5465482728342 0.259661687913326 2 48.8 0.243268594749548 0.752834675102346 0.263888888888889 0.726190476190476 0.393089411690602 0.499950790501386 0.213743794071443 FALSE FALSE FALSE
Contig10248_3052 Contig10248 3052 NoCline NA NA NA NA NA NA NA NA NA 8 31.8 NA NA 0.7 0.708333333333333 0.416597222222222 0.416631944444445 8.33402783564095e-05 FALSE FALSE FALSE
Contig10248_3053 Contig10248 3053 NoCline NA NA NA NA NA NA NA NA NA 8 31.8 NA NA 0.7 0.708333333333333 0.416597222222222 0.416631944444445 8.33402783564095e-05 FALSE FALSE FALSE
