cp Contig Position Type Wave Centre Width slope p_crab p_wave p_diff Var.Ex Fst LG av ref_p_wave ref_p_crab p_waveRaw p_crabRaw HsRaw HtRaw FstRaw invRui sel selFst
Contig100728_1166 Contig100728 1166 Cline 2 18.6662384387569 4.12737363980957 1.5198518170581 0.1608543743256 0.422012910088513 0.261158535762913 5.64257785932383 0.112098566986915 4 43 0.577987089911487 0.8391456256744 0.611111111111111 0.944444444444444 0.290123456790124 0.345679012345679 0.160714285714285 FALSE FALSE FALSE
Contig100728_1231 Contig100728 1231 Cline 2 17.6592870635475 8.89826726144569 0.443547131767817 0.116938079278571 0.390347223932611 0.27340914465404 6.21102703189379 0.110066319487132 4 43 0.609652776067389 0.883061920721429 0.659090909090909 0.944444444444444 0.277159218447098 0.317872538516478 0.128080645970209 FALSE FALSE FALSE
Contig100815_28289 Contig100815 28289 NoCline NA NA NA NA NA NA NA NA NA 7 12.6 NA NA 0.391304347826087 0.555555555555556 0.485098835445401 0.498588065065696 0.0270548586407041 FALSE FALSE FALSE
Contig100815_28321 Contig100815 28321 NoCline NA NA NA NA NA NA NA NA NA 7 12.6 NA NA 0.739130434782609 0.888888888888889 0.291582067259446 0.302795864547597 0.0370341824347758 FALSE FALSE FALSE
Contig100825_5610 Contig100825 5610 NoCline NA NA NA NA NA NA NA NA NA 2 0.6 NA NA 0.75 0.75 0.375 0.375 0 LGC2.1 FALSE FALSE
Contig100825_5738 Contig100825 5738 Cline 1 27.325141718678 12.7223164501484 0.017458381524334 0.333217161533156 0.554910065470151 0.221692903936995 9.9591578948122 0.049771346598537 2 0.6 0.554910065470151 0.333217161533156 0.565217391304348 0.388888888888889 0.48340101285911 0.498946883241149 0.0311573654515159 LGC2.1 FALSE FALSE
Contig100825_5786 Contig100825 5786 NoCline NA NA NA NA NA NA NA NA NA 2 0.6 NA NA 0.277777777777778 0.222222222222222 0.373456790123457 0.375 0.00411522633744858 LGC2.1 FALSE FALSE
Contig100851_16087 Contig100851 16087 NoCline NA NA NA NA NA NA NA NA NA 8 46.2 NA NA 0.877777777777778 0.722222222222222 0.307901234567901 0.32 0.037808641975309 FALSE FALSE FALSE
Contig100885_13255 Contig100885 13255 NoCline NA NA NA NA NA NA NA NA NA 13 0 NA NA 0.684782608695652 0.611111111111111 0.453509708511284 0.456223453289458 0.00594827985849449 FALSE FALSE FALSE
Contig100902_21396 Contig100902 21396 Cline 2 23.8280691918116 0.148621058316112 43.860715184372 0.297964301672509 0.94648589004154 0.648521588369031 58.820139637568 0.447340812935709 6 17.4 0.0535141099584602 0.702035698327491 0.0581395348837209 0.722222222222222 0.255376613317843 0.475879521129206 0.463358682231451 LGC6.1/2 TRUE TRUE
Contig100902_21400 Contig100902 21400 NoCline NA NA NA NA NA NA NA NA NA 6 17.4 NA NA 0.616279069767442 0.722222222222222 0.437096461884636 0.442708437660664 0.0126764599420848 LGC6.1/2 FALSE FALSE
Contig100907_749 Contig100907 749 NoCline NA NA NA NA NA NA NA NA NA 9 29.5 NA NA 0.282608695652174 0.0555555555555556 0.25521015659642 0.280986720810287 0.0917358803986711 LGC9.1 FALSE FALSE
Contig100907_755 Contig100907 755 Cline 1 26.7544079500245 5.19383818722866 0.793392981859002 0.10171878182517 0.255550457728315 0.153831675903145 6.74568823465095 0.0403437169860674 9 29.5 0.255550457728315 0.10171878182517 0.228260869565217 0.0555555555555556 0.228626980793017 0.243540543536605 0.061236468174944 LGC9.1 FALSE FALSE
Contig100907_762 Contig100907 762 Cline 1 38.6456472450852 30.1707086928786 0.00946541753670087 0.260847948475203 0.546156673013896 0.285308724538692 10.024851107074 0.0845637756927713 9 29.5 0.546156673013896 0.260847948475203 0.554347826086957 0.277777777777778 0.447663597750239 0.48590909356111 0.0787091583954084 LGC9.1 FALSE FALSE
Contig100907_767 Contig100907 767 Cline 1 27.7538116095052 7.18087225232697 0.0211109568498791 0.105763128550542 0.25654097821256 0.150777849662017 6.43432766949525 0.0383312021643977 9 29.5 0.25654097821256 0.105763128550542 0.228260869565217 0.0555555555555556 0.228626980793017 0.243540543536605 0.061236468174944 LGC9.1 FALSE FALSE
Contig100907_769 Contig100907 769 NoCline NA NA NA NA NA NA NA NA NA 9 29.5 NA NA 0.282608695652174 0.0555555555555556 0.25521015659642 0.280986720810287 0.0917358803986711 LGC9.1 FALSE FALSE
Contig101006_1295 Contig101006 1295 NoCline NA NA NA NA NA NA NA NA NA 16 34.1 NA NA 0.880434782608696 0.944444444444444 0.157738511983944 0.159787130388107 0.0128209224309086 FALSE FALSE FALSE
Contig101006_1376 Contig101006 1376 NoCline NA NA NA NA NA NA NA NA NA 16 34.1 NA NA 0.565217391304348 0.777777777777778 0.418586198044295 0.441177156993162 0.0512060939483707 FALSE FALSE FALSE
Contig101039_87 Contig101039 87 NoCline NA NA NA NA NA NA NA NA NA 11 52.3 NA NA 0.717391304347826 0.944444444444444 0.25521015659642 0.280986720810288 0.0917358803986704 LGC11.1 FALSE FALSE
Contig101065_23836 Contig101065 23836 NoCline NA NA NA NA NA NA NA NA NA 1 35.7 NA NA 0.815217391304348 0.944444444444444 0.203107132021751 0.211456947653388 0.0394870715968305 FALSE FALSE FALSE
Contig101065_23837 Contig101065 23837 NoCline NA NA NA NA NA NA NA NA NA 1 35.7 NA NA 0.815217391304348 0.944444444444444 0.203107132021751 0.211456947653388 0.0394870715968305 FALSE FALSE FALSE
Contig101065_23887 Contig101065 23887 NoCline NA NA NA NA NA NA NA NA NA 1 35.7 NA NA 0.141304347826087 0.0555555555555556 0.173806564914 0.177482992601928 0.020714253428063 FALSE FALSE FALSE
Contig101065_23911 Contig101065 23911 NoCline NA NA NA NA NA NA NA NA NA 1 35.7 NA NA 0.815217391304348 0.944444444444444 0.203107132021751 0.211456947653388 0.0394870715968305 FALSE FALSE FALSE
Contig10109_3053 Contig10109 3053 NoCline NA NA NA NA NA NA NA NA NA 4 25.3 NA NA 0.625 0.625 0.46875 0.46875 0 FALSE FALSE FALSE
Contig10109_3054 Contig10109 3054 NoCline NA NA NA NA NA NA NA NA NA 4 25.3 NA NA 0.75 0.6875 0.40234375 0.404296875 0.00483091787439614 FALSE FALSE FALSE
Contig101107_1678 Contig101107 1678 Cline 2 21.3571403892634 1.14850944094226 33.4360000369362 0.422129912563315 0.758138783080066 0.336008870516751 18.8752471299653 0.116701818416819 12 56.7 0.241861216919934 0.577870087436685 0.206521739130435 0.5 0.413870510396976 0.456935255198488 0.0942469295410471 FALSE FALSE FALSE
Contig101115_2879 Contig101115 2879 NoCline NA NA NA NA NA NA NA NA NA 4 32.7 NA NA 0.4 0.277777777777778 0.440617283950617 0.448086419753086 0.016668962667034 FALSE FALSE FALSE
Contig101115_2881 Contig101115 2881 NoCline NA NA NA NA NA NA NA NA NA 4 32.7 NA NA 0.333333333333333 0.277777777777778 0.422839506172839 0.424382716049383 0.00363636363636339 FALSE FALSE FALSE
Contig101180_3720 Contig101180 3720 NoCline NA NA NA NA NA NA NA NA NA 15 1.9 NA NA 0.641304347826087 0.611111111111111 0.467687402273099 0.468143218044762 0.000973667360956356 FALSE FALSE FALSE
Contig101180_3753 Contig101180 3753 NoCline NA NA NA NA NA NA NA NA NA 15 1.9 NA NA 0.489130434782609 0.611111111111111 0.487536173539639 0.494975816238419 0.0150303155320137 FALSE FALSE FALSE
Contig101180_3762 Contig101180 3762 NoCline NA NA NA NA NA NA NA NA NA 15 1.9 NA NA 0.608695652173913 0.666666666666667 0.46040747742071 0.462087796681369 0.00363636363636378 FALSE FALSE FALSE
Contig101180_3784 Contig101180 3784 NoCline NA NA NA NA NA NA NA NA NA 15 1.9 NA NA 0.782608695652174 0.722222222222222 0.370749609092394 0.372572872179047 0.00489370864816197 FALSE FALSE FALSE
Contig101180_984 Contig101180 984 NoCline NA NA NA NA NA NA NA NA NA 15 1.9 NA NA 0.662790697674419 0.444444444444444 0.470412768997589 0.494250312147374 0.0482296977137295 FALSE FALSE FALSE
Contig101180_992 Contig101180 992 NoCline NA NA NA NA NA NA NA NA NA 15 1.9 NA NA 0.658536585365854 0.444444444444444 0.471779731347449 0.494697453749605 0.0463267442119409 FALSE FALSE FALSE
Contig101267_15501 Contig101267 15501 NoCline NA NA NA NA NA NA NA NA NA 1 35.1 NA NA 0.630434782608696 0.625 0.467361767485822 0.467376535916824 3.1598571744576e-05 FALSE FALSE FALSE
Contig101267_16303 Contig101267 16303 NoCline NA NA NA NA NA NA NA NA NA 1 35.1 NA NA 0.58695652173913 0.555555555555556 0.489352143573946 0.489845153912577 0.0010064616025966 FALSE FALSE FALSE
Contig101267_16395 Contig101267 16395 Cline 2 21.7045402489158 2.06921122347906 1.9658736980735 0.156426517459433 0.404488436652796 0.248061919193363 9.55624157908048 0.0763197381635003 1 35.1 0.595511563347204 0.843573482540567 0.622222222222222 0.8125 0.387405478395062 0.405508294753087 0.044642283751674 FALSE FALSE FALSE
Contig101392_930 Contig101392 930 NoCline NA NA NA NA NA NA NA NA NA 10 3.1 NA NA 0.372093023255814 0.333333333333333 0.455862027522384 0.456613184303828 0.00164506152530109 LGC10.2 FALSE FALSE
Contig101416_7719 Contig101416 7719 Cline 2 21.1535310133829 0.390155787916066 39.6211518291947 4.53978687024344e-05 0.39925087626196 0.399205478393258 22.6838602161803 0.249342849305287 14 10.2 0.60074912373804 0.999954602131298 0.695652173913043 1 0.2117202268431 0.258034026465029 0.17948717948718 LGC14.3 FALSE FALSE
Contig101497_8480 Contig101497 8480 NoCline NA NA NA NA NA NA NA NA NA 12 57.9 NA NA 0.358695652173913 0.444444444444444 0.476946661532358 0.480623089220285 0.00764929478084716 FALSE FALSE FALSE
Contig101734_8116 Contig101734 8116 NoCline NA NA NA NA NA NA NA NA NA 3 27.4 NA NA 0.608695652173913 0.777777777777778 0.411024761371327 0.425319143970688 0.0336086038025735 FALSE FALSE FALSE
Contig101734_8119 Contig101734 8119 NoCline NA NA NA NA NA NA NA NA NA 3 27.4 NA NA 0.684782608695652 0.611111111111111 0.453509708511284 0.456223453289458 0.00594827985849449 FALSE FALSE FALSE
Contig101734_8152 Contig101734 8152 NoCline NA NA NA NA NA NA NA NA NA 3 27.4 NA NA 0.608695652173913 0.777777777777778 0.411024761371327 0.425319143970688 0.0336086038025735 FALSE FALSE FALSE
Contig101734_8175 Contig101734 8175 NoCline NA NA NA NA NA NA NA NA NA 3 27.4 NA NA 0.66304347826087 0.777777777777778 0.396256330369437 0.402838310112254 0.0163390114038152 FALSE FALSE FALSE
Contig101784_8824 Contig101784 8824 Cline 1 42.5972757602585 59.8499999999999 0.00447243256026365 0.501007632403647 0.768682721135426 0.267675088731779 3.3940527857954 0.0772739758907949 10 27.5 0.768682721135426 0.501007632403647 0.744444444444444 0.444444444444444 0.437160493827161 0.482160493827161 0.0933299193445141 LGC10.2 FALSE FALSE
Contig101868_31213 Contig101868 31213 Cline 1 31.3241942413415 33.7442909182757 0.0106837077867613 0.391460103666904 0.751851480198683 0.360391376531778 11.3324271195981 0.132638534106219 9 28.1 0.751851480198683 0.391460103666904 0.739130434782609 0.4375 0.43891038516068 0.484400844754253 0.0939107767589693 LGC9.1 FALSE FALSE
Contig102033_6367 Contig102033 6367 NoCline NA NA NA NA NA NA NA NA NA 15 31.3 NA NA 0.402173913043478 0.222222222222222 0.413269562883614 0.429460868398329 0.0377014687626833 FALSE FALSE FALSE
Contig102033_6389 Contig102033 6389 Cline 1 18.1709476709935 3.0660416732573 7.46756436477392 0.522894785172318 0.772777833536065 0.249883048363747 6.8144801624474 0.0690119055591107 15 31.3 0.772777833536065 0.522894785172318 0.782608695652174 0.5 0.420132325141777 0.460066162570888 0.0868002054442732 FALSE FALSE FALSE
Contig102036_21003 Contig102036 21003 Cline 2 22.0507778996081 2.99246988537985 0.420636678057421 0.0223102062817905 0.862814504773805 0.840504298492014 63.0394974519459 0.715970559339916 6 17.4 0.137185495226195 0.97768979371821 0.185714285714286 1 0.151224489795919 0.482755102040816 0.686746987951807 LGC6.1/2 TRUE TRUE
Contig102071_26252 Contig102071 26252 NoCline NA NA NA NA NA NA NA NA NA 9 48.4 NA NA 0.833333333333333 0.722222222222222 0.339506172839506 0.345679012345679 0.0178571428571428 FALSE FALSE FALSE
Contig102071_26263 Contig102071 26263 Cline 2 73.794514162068 12.3317673015965 0.139923881992749 0.40877637456694 0.723709880083526 0.314933505516586 8.55692207909754 0.101232919088313 9 48.4 0.276290119916474 0.59122362543306 0.397727272727273 0.444444444444444 0.486453869503112 0.487545116569738 0.00223824837853686 FALSE FALSE FALSE
Contig102071_26816 Contig102071 26816 NoCline NA NA NA NA NA NA NA NA NA 9 48.4 NA NA 0.829545454545455 0.75 0.328899793388429 0.332063533057851 0.00952751312463552 FALSE FALSE FALSE
Contig102084_3723 Contig102084 3723 NoCline NA NA NA NA NA NA NA NA NA 6 53.1 NA NA 0.391304347826087 0.4375 0.484279005198488 0.485346024338374 0.00219847095964381 FALSE FALSE FALSE
Contig102098_15925 Contig102098 15925 Cline 1 32.3411594699564 0.0453051423353601 12.2837795693988 0.224805466546645 0.379488961287582 0.154683494740937 5.19189652384061 0.028373285697664 2 1.5 0.379488961287582 0.224805466546645 0.347826086956522 0.166666666666667 0.365731989077925 0.382141356857803 0.0429405702507729 LGC2.1 FALSE FALSE
Contig102098_16057 Contig102098 16057 Cline 1 22.921866241688 14.8726452746113 0.0269478255880707 0.298314030504388 0.698702037213648 0.40038800670926 16.1519364465671 0.160313580305497 2 1.5 0.698702037213648 0.298314030504388 0.695652173913043 0.277777777777778 0.412337510793718 0.499647016266424 0.174742373376149 LGC2.1 FALSE FALSE
Contig102135_25041 Contig102135 25041 NoCline NA NA NA NA NA NA NA NA NA 2 77 NA NA 0.866666666666667 0.777777777777778 0.288395061728395 0.292345679012345 0.0135135135135136 FALSE FALSE FALSE
Contig102160_2930 Contig102160 2930 NoCline NA NA NA NA NA NA NA NA NA 3 31.9 NA NA 0.728260869565217 0.777777777777778 0.37073648159817 0.371962443697636 0.00329592979140158 FALSE FALSE FALSE
Contig102191_8116 Contig102191 8116 Cline 2 28.6979080464426 0.203231247118028 0.869894914633532 0.370209436114886 0.546991270453767 0.176781834338881 4.71747485358933 0.0314675985066325 4 1.5 0.453008729546233 0.629790563885114 0.434782608695652 0.388888888888889 0.48340101285911 0.484454129617961 0.00217382140943099 LGC4.1 FALSE FALSE
Contig102191_8200 Contig102191 8200 NoCline NA NA NA NA NA NA NA NA NA 4 1.5 NA NA 0.402173913043478 0.5 0.490430056710775 0.495215028355387 0.00966241202433501 LGC4.1 FALSE FALSE
Contig1022_18417 Contig1022 18417 NoCline NA NA NA NA NA NA NA NA NA 6 7.3 NA NA 0.608695652173913 0.666666666666667 0.46040747742071 0.462087796681369 0.00363636363636378 LGC6.1/2 FALSE FALSE
Contig102209_43905 Contig102209 43905 Cline 1 22.0244705514656 4.2699866377927 0.113499160363419 0.426598927937598 0.901229824160822 0.474630896223224 30.9340862448278 0.252403962092391 14 11.4 0.901229824160822 0.426598927937598 0.869565217391304 0.388888888888889 0.351075871082173 0.466600737473453 0.247588263612321 LGC14.3 FALSE FALSE
Contig10222_58341 Contig10222 58341 NoCline NA NA NA NA NA NA NA NA NA 9 3.8 NA NA 0.677777777777778 0.722222222222222 0.419012345679012 0.42 0.0023515579071134 FALSE FALSE FALSE
Contig102230_6078 Contig102230 6078 NoCline NA NA NA NA NA NA NA NA NA 4 1.5 NA NA 0.83695652173913 0.833333333333333 0.275349191346356 0.275355755093468 2.38373340325312e-05 LGC4.1 FALSE FALSE
Contig102230_6093 Contig102230 6093 Cline 2 23.6489694944324 2.44242385620052 0.936063207193143 0.0394902497862315 0.16132195283318 0.121831703046949 5.13964216973793 0.0411662202849535 4 1.5 0.83867804716682 0.960509750213768 0.83695652173913 0.944444444444444 0.188929438259937 0.194706265023689 0.0296694447045602 LGC4.1 FALSE FALSE
Contig102230_6103 Contig102230 6103 NoCline NA NA NA NA NA NA NA NA NA 4 1.5 NA NA 0.83695652173913 0.833333333333333 0.275349191346356 0.275355755093468 2.38373340325312e-05 LGC4.1 FALSE FALSE
Contig102230_6142 Contig102230 6142 NoCline NA NA NA NA NA NA NA NA NA 4 1.5 NA NA 0.83695652173913 0.833333333333333 0.275349191346356 0.275355755093468 2.38373340325312e-05 LGC4.1 FALSE FALSE
Contig102230_7186 Contig102230 7186 NoCline NA NA NA NA NA NA NA NA NA 4 1.5 NA NA 0.83695652173913 0.833333333333333 0.275349191346356 0.275355755093468 2.38373340325312e-05 LGC4.1 FALSE FALSE
Contig102230_7196 Contig102230 7196 NoCline NA NA NA NA NA NA NA NA NA 4 1.5 NA NA 0.83695652173913 0.833333333333333 0.275349191346356 0.275355755093468 2.38373340325312e-05 LGC4.1 FALSE FALSE
Contig102230_7202 Contig102230 7202 NoCline NA NA NA NA NA NA NA NA NA 4 1.5 NA NA 0.83695652173913 0.833333333333333 0.275349191346356 0.275355755093468 2.38373340325312e-05 LGC4.1 FALSE FALSE
Contig102230_7242 Contig102230 7242 NoCline NA NA NA NA NA NA NA NA NA 4 1.5 NA NA 0.282608695652174 0.277777777777778 0.403358304744568 0.403369973628323 2.89284887757704e-05 LGC4.1 FALSE FALSE
Contig102230_7243 Contig102230 7243 Cline 2 21.4359800485393 1.23581879615212 6.47852289446779 0.185664064238081 0.413423043281298 0.227758979043217 8.99018331516932 0.0620067414416088 4 1.4 0.586576956718702 0.814335935761919 0.66304347826087 0.777777777777778 0.396256330369437 0.402838310112254 0.0163390114038152 LGC4.1 FALSE FALSE
Contig102354_4092 Contig102354 4092 NoCline NA NA NA NA NA NA NA NA NA 4 53.3 NA NA 0.217391304347826 0.222222222222222 0.342971831314616 0.342983500198371 3.40217058481977e-05 FALSE FALSE FALSE
Contig102376_15136 Contig102376 15136 Cline 2 22.3289268720558 0.340384879288725 3.33695539323137 0.322663206076908 0.633885408322234 0.311222202245326 16.8498680242957 0.0970470256120735 2 48.8 0.366114591677766 0.677336793923092 0.33695652173913 0.555555555555556 0.470330404443511 0.494223173236248 0.0483440884333366 FALSE FALSE FALSE
Contig10248_3052 Contig10248 3052 NoCline NA NA NA NA NA NA NA NA NA 8 31.8 NA NA 0.715909090909091 0.8125 0.35572701446281 0.360391916322314 0.0129439691852914 FALSE FALSE FALSE
Contig10248_3053 Contig10248 3053 NoCline NA NA NA NA NA NA NA NA NA 8 31.8 NA NA 0.711111111111111 0.8125 0.357775848765432 0.362915702160494 0.0141626646751942 FALSE FALSE FALSE
Contig102527_10686 Contig102527 10686 Cline 1 18.2321807665574 3.42249000458314 0.650993613201718 0.468091835046273 0.738273522696972 0.270181687650699 6.61133155725642 0.0762636105891863 2 56.2 0.738273522696972 0.468091835046273 0.673913043478261 0.5 0.469754253308128 0.484877126654064 0.0311890838206628 FALSE FALSE FALSE
Contig102527_10702 Contig102527 10702 NoCline NA NA NA NA NA NA NA NA NA 2 56.2 NA NA 0.91304347826087 0.833333333333333 0.218283973955051 0.221460827557236 0.0143449911084769 FALSE FALSE FALSE
Contig102554_2777 Contig102554 2777 NoCline NA NA NA NA NA NA NA NA NA 1 70.6 NA NA 0.282608695652174 0.5 0.452741020793951 0.476370510396975 0.0496031746031747 FALSE FALSE FALSE
Contig102624_14670 Contig102624 14670 NoCline NA NA NA NA NA NA NA NA NA 2 66.6 NA NA 0.543478260869565 0.444444444444444 0.495023221078672 0.499927069476534 0.00980912756534075 FALSE FALSE FALSE
Contig102686_13071 Contig102686 13071 NoCline NA NA NA NA NA NA NA NA NA 3 50.1 NA NA 0.793478260869565 0.722222222222222 0.364487794347593 0.367026505869449 0.00691697052190238 FALSE FALSE FALSE
Contig102686_13073 Contig102686 13073 Cline 1 58.9200307160739 3.44467399826013 0.0757454787909291 0.118097112902123 0.28369854343068 0.165601430528556 7.73001137038634 0.0427064156639825 3 50.1 0.28369854343068 0.118097112902123 0.282608695652174 0.222222222222222 0.37558052696679 0.377403790053443 0.00483106724072619 FALSE FALSE FALSE
Contig102775_1138 Contig102775 1138 NoCline NA NA NA NA NA NA NA NA NA 16 39 NA NA 0.611111111111111 0.388888888888889 0.475308641975309 0.5 0.0493827160493826 FALSE FALSE FALSE
Contig102791_2439 Contig102791 2439 NoCline NA NA NA NA NA NA NA NA NA 1 66.6 NA NA 0.891304347826087 0.666666666666667 0.319103129594623 0.344334173492963 0.0732748760960729 FALSE FALSE FALSE
Contig102791_2468 Contig102791 2468 Cline 1 24.1652563393558 0.0441615921354959 4.88417255664419 0.514299438757956 0.703857160351727 0.18955772159377 6.32033312811444 0.037728007148911 1 66.6 0.703857160351727 0.514299438757956 0.739130434782609 0.5 0.44281663516068 0.47140831758034 0.0606516290726818 FALSE FALSE FALSE
