pC1992 pW0000 pS2005 pS2018 pS2021 cp
0.888888888888889 0.149350649350649 0.209677419354839 0.133333333333333 0.0735294117647059 Contig63306_9589
0.805555555555556 0.590909090909091 0.870967741935484 0.833333333333333 0.926470588235294 Contig63382_10910
0.138888888888889 0.779220779220779 0.612903225806452 0.7 0.573529411764706 Contig63418_69789
0.277777777777778 0.415584415584416 0.0967741935483871 0.244444444444444 0.191176470588235 Contig63491_18407
0.138888888888889 0.409090909090909 0.112903225806452 0.255555555555556 0.205882352941176 Contig63637_12334
0.75 0.357142857142857 0.758064516129032 0.655555555555556 0.823529411764706 Contig63643_84250
0.611111111111111 0.383116883116883 0.403225806451613 0.4 0.352941176470588 Contig64563_31835
0.555555555555556 0.590909090909091 0.274193548387097 0.477777777777778 0.514705882352941 Contig65203_17053
0.222222222222222 0.00649350649350649 0.0161290322580645 0 0.0147058823529412 Contig65337_59732
0.111111111111111 0.727272727272727 0.354838709677419 0.522222222222222 0.514705882352941 Contig65999_2274
0.361111111111111 0.435064935064935 0.129032258064516 0.4 0.352941176470588 Contig66556_14107
0.277777777777778 0.487012987012987 0.225806451612903 0.266666666666667 0.235294117647059 Contig67163_17549
0.611111111111111 0.25974025974026 0.435483870967742 0.322222222222222 0.294117647058824 Contig67163_20627
0.388888888888889 0.428571428571429 0.193548387096774 0.188888888888889 0.176470588235294 Contig67163_21953
0.222222222222222 0.454545454545455 0.241935483870968 0.422222222222222 0.411764705882353 Contig68505_11195
0.0833333333333333 0.584415584415584 0.290322580645161 0.277777777777778 0.352941176470588 Contig70267_49612
0.527777777777778 0.175324675324675 0.419354838709677 0.311111111111111 0.176470588235294 Contig70267_55486
0.0555555555555556 0.162337662337662 0.0806451612903226 0.0555555555555556 0.0147058823529412 Contig71956_42564
0.111111111111111 0.487012987012987 0.129032258064516 0.211111111111111 0.25 Contig73013_41176
0.0833333333333333 0.564935064935065 0.145161290322581 0.211111111111111 0.235294117647059 Contig73013_41270
0.111111111111111 0.584415584415584 0.129032258064516 0.244444444444444 0.279411764705882 Contig73013_41422
0.388888888888889 0.597402597402597 0.693548387096774 0.622222222222222 0.676470588235294 Contig74170_78064
0.527777777777778 0.616883116883117 0.693548387096774 0.644444444444444 0.661764705882353 Contig74170_78109
0.166666666666667 0.688311688311688 0.290322580645161 0.333333333333333 0.323529411764706 Contig75245_9194
0.277777777777778 0.207792207792208 0.0806451612903226 0.111111111111111 0.0441176470588235 Contig77245_23951
0.611111111111111 0.214285714285714 0.709677419354839 0.566666666666667 0.5 Contig77770_20424
0.138888888888889 0.363636363636364 0.435483870967742 0.611111111111111 0.573529411764706 Contig81895_21488
0.638888888888889 0.863636363636364 0.919354838709677 0.933333333333333 0.867647058823529 Contig82070_15927
0.416666666666667 0.863636363636364 0.225806451612903 0.377777777777778 0.338235294117647 Contig84285_17228
0.0555555555555556 0.350649350649351 0.225806451612903 0.455555555555556 0.411764705882353 Contig84759_6229
0.166666666666667 0.590909090909091 0.370967741935484 0.411111111111111 0.382352941176471 Contig89009_11207
0.0555555555555556 0.337662337662338 0.693548387096774 0.8 0.735294117647059 Contig91839_37927
0.472222222222222 0.207792207792208 0.451612903225806 0.4 0.323529411764706 Contig94376_10648
0.555555555555556 0.467532467532468 0.580645161290323 0.666666666666667 0.647058823529412 Contig95009_48245
0.722222222222222 0.837662337662338 1 0.966666666666667 1 Contig96376_1678
0.75 0.87012987012987 1 0.944444444444444 0.985294117647059 Contig96376_1786
0.194444444444444 0.753246753246753 0.483870967741935 0.544444444444444 0.558823529411765 Contig97685_3733
0.0555555555555556 0.415584415584416 0.193548387096774 0.2 0.220588235294118 Contig102376_15030
0.388888888888889 0.103896103896104 0.0483870967741935 0.1 0.0441176470588235 Contig102376_71262
0.0277777777777778 0.538961038961039 0.241935483870968 0.277777777777778 0.279411764705882 Contig102376_71875
0.111111111111111 0.545454545454545 0.306451612903226 0.288888888888889 0.205882352941176 Contig105195_27159
0.222222222222222 0.753246753246753 0.645161290322581 0.722222222222222 0.75 Contig107182_28700
0.0555555555555556 0.733766233766234 0.403225806451613 0.544444444444444 0.573529411764706 Contig107182_34521
0 0.305194805194805 0.0645161290322581 0.0111111111111111 0.0588235294117647 Contig107639_25896
0.388888888888889 0.824675324675325 0.854838709677419 0.855555555555556 0.808823529411765 Contig111668_3824
0.277777777777778 0.844155844155844 0.870967741935484 0.866666666666667 0.838235294117647 Contig111668_3896
0.0833333333333333 0.766233766233766 0.596774193548387 0.666666666666667 0.558823529411765 Contig111668_3968
0.166666666666667 0.441558441558442 0.145161290322581 0.0888888888888889 0.117647058823529 Contig111963_17273
0.194444444444444 0.409090909090909 0.17741935483871 0.277777777777778 0.294117647058824 Contig112859_11522
0.138888888888889 0.636363636363636 0.5 0.333333333333333 0.411764705882353 Contig132184_28880
0.555555555555556 0.24025974025974 0.467741935483871 0.455555555555556 0.470588235294118 Contig184041_7212
0.388888888888889 0.545454545454545 0.387096774193548 0.477777777777778 0.5 Contig185920_499
0.361111111111111 0.519480519480519 0.387096774193548 0.5 0.470588235294118 Contig185920_585
0.305555555555556 0.532467532467532 0.403225806451613 0.433333333333333 0.5 Contig185920_606
0.472222222222222 0.0909090909090909 0.161290322580645 0.122222222222222 0.147058823529412 Contig203599_21886
0.472222222222222 0.0974025974025974 0.193548387096774 0.1 0.147058823529412 Contig203599_21888
0.527777777777778 0.103896103896104 0.209677419354839 0.1 0.161764705882353 Contig203599_22003
