pC1992 pC0000 pW0000 pS2005 pS2018 pS2021 cp
0.12 0.100806451612903 0.381188118811881 0 0.0576923076923077 0.0784313725490196 Contig6509_19289
0.14 0.120967741935484 0.635922330097087 0.592105263157895 0.692307692307692 0.653846153846154 Contig9216_1345
0.770833333333333 0.816 0.222772277227723 0.342105263157895 0.269230769230769 0.294117647058824 Contig9216_1641
0.770833333333333 0.815573770491803 0.202970297029703 0.342105263157895 0.269230769230769 0.306122448979592 Contig9216_1698
0.1 0.068 0.627551020408163 0.394736842105263 0.519607843137255 0.520408163265306 Contig9268_22570
0.217391304347826 0.322314049586777 0.752808988764045 0.608108108108108 0.69 0.678571428571429 Contig9268_41377
0.181818181818182 0.204347826086957 0.0555555555555556 0.0131578947368421 0.0961538461538462 0.0612244897959184 Contig9268_53297
0.0625 0.0975609756097561 0.628712871287129 0.539473684210526 0.558823529411765 0.693877551020408 Contig9777_21621
0.04 0.048 0.5 0.407894736842105 0.509803921568627 0.51 Contig9777_21860
0.0416666666666667 0.0491803278688525 0.504950495049505 0.407894736842105 0.509615384615385 0.530612244897959 Contig9777_33590
0.12 0.21031746031746 0.56 0.434210526315789 0.557692307692308 0.53921568627451 Contig9777_34328
0.0625 0.0528455284552846 0.362745098039216 0.0526315789473684 0.134615384615385 0.16 Contig13772_1108
0.12 0.0846774193548387 0.653061224489796 0.223684210526316 0.221153846153846 0.239583333333333 Contig14716_1136
0.18 0.185483870967742 0.856382978723404 0.171052631578947 0.288461538461538 0.291666666666667 Contig15398_1402
0.375 0.338709677419355 0.846534653465347 0.328947368421053 0.382352941176471 0.397959183673469 Contig17524_429
0.3 0.312 0.678217821782178 0.297297297297297 0.336538461538462 0.35 Contig17524_483
0.0625 0.0528455284552846 0.166666666666667 0.144736842105263 0.163461538461538 0.13 Contig38117_31089
0.68 0.669291338582677 0.365384615384615 0.315789473684211 0.336538461538462 0.46 Contig38162_147740
0.416666666666667 0.369747899159664 0.824742268041237 0.407894736842105 0.607843137254902 0.581632653061224 Contig38337_59663
0 0.00393700787401575 0.253246753246753 0.0972222222222222 0.142857142857143 0.0888888888888889 Contig38395_58937
0.34 0.4 0.603960396039604 0.355263157894737 0.355769230769231 0.41 Contig38395_59535
0.6875 0.67479674796748 0.737623762376238 0.581081081081081 0.548076923076923 0.598039215686274 Contig38395_64861
0.75 0.744 0.97029702970297 0.736842105263158 0.833333333333333 0.846938775510204 Contig38395_207739
0.543478260869565 0.533898305084746 0.205 0.381578947368421 0.269230769230769 0.25531914893617 Contig38403_63141
0.395833333333333 0.475609756097561 0.392156862745098 0.337837837837838 0.323529411764706 0.245098039215686 Contig38403_145589
0.96 0.942622950819672 0.545918367346939 0.736842105263158 0.656862745098039 0.577777777777778 Contig38647_33401
0.770833333333333 0.805785123966942 0.454545454545455 0.710526315789474 0.5 0.479591836734694 Contig38647_33490
0.16 0.141129032258065 0.801980198019802 0.552631578947368 0.692307692307692 0.712765957446808 Contig38701_31333
0 0.015748031496063 0.32843137254902 0.276315789473684 0.230769230769231 0.401960784313726 Contig38701_103038
0.868421052631579 0.681372549019608 0.860824742268041 0.824324324324324 0.895833333333333 0.945652173913043 Contig38766_115439
0.36 0.318897637795276 0.787128712871287 0.513157894736842 0.5 0.480392156862745 Contig38766_160456
0.565217391304348 0.5625 0.755208333333333 0.657894736842105 0.730769230769231 0.71875 Contig38851_78160
0.5625 0.504098360655738 0.0969387755102041 0.394736842105263 0.42156862745098 0.270833333333333 Contig39102_3460
0.958333333333333 0.913223140495868 0.489583333333333 0.552631578947368 0.794117647058823 0.795918367346939 Contig39117_41049
0.74 0.754166666666667 0.619047619047619 0.486842105263158 0.387755102040816 0.388888888888889 Contig39340_1150
0.541666666666667 0.504 0.794117647058823 0.407894736842105 0.5 0.468085106382979 Contig39416_62468
0.12 0.144 0.383495145631068 0.243243243243243 0.403846153846154 0.401960784313726 Contig39960_31738
0.541666666666667 0.542735042735043 0.11 0.689189189189189 0.602040816326531 0.581632653061224 Contig40025_3176
0.08 0.0934959349593496 0.384615384615385 0.131578947368421 0.294117647058824 0.133333333333333 Contig40099_79184
0.08 0.092 0.400990099009901 0.131578947368421 0.288461538461538 0.153061224489796 Contig40099_83676
0.2 0.344 0.701030927835051 0.671052631578947 0.617647058823529 0.670212765957447 Contig40131_89902
0.395833333333333 0.386178861788618 0.475247524752475 0.337837837837838 0.323529411764706 0.425531914893617 Contig40623_148438
0.66 0.722222222222222 0.781553398058252 0.881578947368421 0.778846153846154 0.784313725490196 Contig42961_53062
0.54 0.58 0.864077669902913 0.947368421052632 0.913461538461538 0.951923076923077 Contig43331_28378
0.25 0.301652892561983 0.845744680851064 0.592105263157895 0.705882352941177 0.588888888888889 Contig44328_19103
0.24 0.30241935483871 0.86 0.592105263157895 0.701923076923077 0.591836734693878 Contig44328_19372
0.18 0.192 0.196969696969697 0.184210526315789 0.0961538461538462 0.0686274509803922 Contig44682_3948
0 0.00813008130081301 0.129213483146067 0.0263157894736842 0.00961538461538462 0.0102040816326531 Contig44682_31436
0.22 0.208 0.259803921568627 0.0394736842105263 0.0288461538461538 0.02 Contig45202_40660
0.6875 0.690082644628099 0.945 0.578947368421053 0.637254901960784 0.7 Contig45973_32520
0.38 0.322834645669291 0.915841584158416 0.689189189189189 0.557692307692308 0.6 Contig46082_54738
0.125 0.129166666666667 0.758064516129032 0.407894736842105 0.519607843137255 0.569767441860465 Contig46636_23023
0.06 0.0604838709677419 0.381443298969072 0.302631578947368 0.4 0.369565217391304 Contig46700_8288
0.1 0.0894308943089431 0.565 0.175675675675676 0.451923076923077 0.459183673469388 Contig46803_4891
0.16 0.161290322580645 0.663366336633663 0.184210526315789 0.471153846153846 0.467391304347826 Contig46803_27864
0.16 0.156 0.673267326732673 0.171052631578947 0.451923076923077 0.46 Contig46803_29555
0.1 0.0901639344262295 0.515 0.197368421052632 0.490384615384615 0.5 Contig46803_36920
0.7 0.651639344262295 0.191919191919192 0.210526315789474 0.163461538461538 0.229166666666667 Contig46850_76443
0.217391304347826 0.273109243697479 0.785714285714286 0.789473684210526 0.833333333333333 0.75 Contig46850_76586
0.12 0.14 0.771844660194175 0.605263157894737 0.711538461538462 0.61 Contig46850_86542
0.522727272727273 0.538793103448276 0.288659793814433 0.527777777777778 0.45 0.375 Contig47431_3246
0.973684210526316 0.927927927927928 0.940217391304348 0.705882352941177 0.86734693877551 0.819148936170213 Contig47588_127374
0.520833333333333 0.512820512820513 0.780612244897959 0.460526315789474 0.61 0.655555555555556 Contig47588_173282
0.1 0.0942622950819672 0.734375 0.447368421052632 0.558823529411765 0.579545454545455 Contig47756_65996
0.333333333333333 0.317073170731707 0.867021276595745 0.526315789473684 0.711538461538462 0.714285714285714 Contig47756_66042
0.2 0.227642276422764 0.109375 0.236842105263158 0.25 0.24468085106383 Contig47756_81075
0.04 0.040650406504065 0.48989898989899 0.118421052631579 0.0961538461538462 0.177083333333333 Contig47984_10970
0.46 0.444444444444444 0.98019801980198 1 1 1 Contig48098_23281
0.104166666666667 0.181818181818182 0.688118811881188 0.342105263157895 0.317307692307692 0.438775510204082 Contig48260_21554
0.18 0.205645161290323 0.675257731958763 0.418918918918919 0.441176470588235 0.619565217391304 Contig48260_34111
0.208333333333333 0.21900826446281 0.183673469387755 0.0526315789473684 0.00961538461538462 0.0102040816326531 Contig48332_19956
0.0208333333333333 0.0247933884297521 0.688775510204082 0.368421052631579 0.450980392156863 0.510416666666667 Contig48332_24275
0.24 0.292682926829268 0.268041237113402 0.526315789473684 0.42156862745098 0.468085106382979 Contig48372_47267
0.28 0.32520325203252 0.82 0.756756756756757 0.705882352941177 0.686274509803922 Contig48547_88088
0.208333333333333 0.296 0.705882352941177 0.671052631578947 0.663461538461538 0.57843137254902 Contig48567_52422
0.18 0.310483870967742 0.76 0.671052631578947 0.663461538461538 0.552083333333333 Contig48567_67216
0.416666666666667 0.43801652892562 0.984848484848485 0.986842105263158 1 1 Contig48792_99906
0 0 0.572222222222222 0.0789473684210526 0.117647058823529 0.07 Contig48792_176220
0.32 0.34251968503937 0.859223300970874 0.618421052631579 0.596153846153846 0.558823529411765 Contig49761_42423
0.66 0.713709677419355 0.450980392156863 0.355263157894737 0.326923076923077 0.35 Contig50156_4084
0.0416666666666667 0.0163934426229508 0.305 0.337837837837838 0.441176470588235 0.41 Contig50156_67146
0.4 0.338842975206612 0.293814432989691 0.0657894736842105 0.137254901960784 0.152173913043478 Contig51372_34107
0.02 0.040983606557377 0.595 0.447368421052632 0.355769230769231 0.346938775510204 Contig51372_88042
0.02 0.044 0.597826086956522 0.447368421052632 0.343137254901961 0.322222222222222 Contig51372_88164
0.0208333333333333 0.040983606557377 0.46 0.447368421052632 0.25 0.22 Contig51372_91111
0.28 0.19758064516129 0.425 0.605263157894737 0.5 0.5 Contig51818_39063
0.28 0.292 0.0825242718446602 0 0.00980392156862745 0.02 Contig51818_66886
0.08 0.0650406504065041 0.459183673469388 0.131578947368421 0.182692307692308 0.112244897959184 Contig51875_97907
0.229166666666667 0.272357723577236 0.798969072164949 0.684210526315789 0.721153846153846 0.614583333333333 Contig52150_10937
0.14 0.0894308943089431 0.343137254901961 0.324324324324324 0.230769230769231 0.295918367346939 Contig54163_60020
0.4 0.341269841269841 0.762376237623762 0.407894736842105 0.317307692307692 0.387755102040816 Contig54167_1511
0.6875 0.66 0.155339805825243 0.355263157894737 0.362745098039216 0.411764705882353 Contig54177_7512
0.272727272727273 0.262295081967213 0.702970297029703 0.513157894736842 0.471153846153846 0.49 Contig54177_7564
0.28 0.25 0.705882352941177 0.513157894736842 0.471153846153846 0.519607843137255 Contig54177_7613
0.28 0.25 0.71078431372549 0.526315789473684 0.471153846153846 0.509803921568627 Contig54177_7817
0.291666666666667 0.25 0.66 0.513513513513513 0.471153846153846 0.510204081632653 Contig54177_13732
0.48 0.459677419354839 0.00495049504950495 0.144736842105263 0 0 Contig54343_9772
0.0217391304347826 0.0245901639344262 0.47093023255814 0.210526315789474 0.205882352941176 0.180851063829787 Contig54858_4396
0.2 0.170731707317073 0.75 0.592105263157895 0.53921568627451 0.383720930232558 Contig54858_98070
0.2 0.173387096774194 0.789473684210526 0.592105263157895 0.538461538461538 0.436170212765957 Contig54858_98575
0.2 0.173387096774194 0.788659793814433 0.592105263157895 0.538461538461538 0.46078431372549 Contig54858_99749
0.229166666666667 0.225409836065574 0.357843137254902 0.815789473684211 0.843137254901961 0.84 Contig55826_16617
0.28 0.357142857142857 0.583333333333333 0.578947368421053 0.663461538461538 0.627450980392157 Contig55854_12560
0.28 0.357142857142857 0.583333333333333 0.578947368421053 0.663461538461538 0.627450980392157 Contig55854_12562
0.125 0.0991735537190083 0.433673469387755 0.447368421052632 0.264705882352941 0.271739130434783 Contig56093_69526
0.25 0.254098360655738 0.29 0.118421052631579 0.0576923076923077 0.127659574468085 Contig56640_53252
0.12 0.154471544715447 0.626262626262626 0.394736842105263 0.519607843137255 0.49 Contig56989_31270
0.0833333333333333 0.0772357723577236 0.55050505050505 0.289473684210526 0.432692307692308 0.375 Contig56989_33069
0.5 0.512 0.965346534653465 0.842105263157895 0.913461538461538 0.92156862745098 Contig56989_183507
0.0625 0.069672131147541 0.792079207920792 0.578947368421053 0.663461538461538 0.57843137254902 Contig56995_25550
0.68 0.56 0.115 0.131578947368421 0.125 0.163265306122449 Contig56995_26164
0.208333333333333 0.194214876033058 0.478947368421053 0.513157894736842 0.442307692307692 0.576086956521739 Contig57069_100505
0.395833333333333 0.317073170731707 0.598039215686274 0.592105263157895 0.615384615384615 0.568627450980392 Contig57069_119528
0.1 0.112903225806452 0.333333333333333 0.03125 0.0833333333333333 0.239130434782609 Contig57160_41667
0.14 0.0984251968503937 0.41 0.405405405405405 0.326923076923077 0.295918367346939 Contig57160_43781
0.8 0.90650406504065 0.699029126213592 0.578947368421053 0.586538461538462 0.637254901960784 Contig57275_128980
0.604166666666667 0.536885245901639 0.752631578947368 0.445945945945946 0.57 0.604651162790698 Contig58006_76975
0.1875 0.19672131147541 0.647058823529412 0.421052631578947 0.355769230769231 0.28125 Contig58307_6667
0.0652173913043478 0.0887096774193548 0.561111111111111 0.310810810810811 0.28125 0.3125 Contig58619_15946
0.16 0.156 0.577669902912621 0.552631578947368 0.548076923076923 0.59 Contig58619_20341
0.04 0.06 0.603960396039604 0.328947368421053 0.298076923076923 0.3 Contig58619_57129
0.02 0.0365853658536585 0.416666666666667 0.289473684210526 0.278846153846154 0.333333333333333 Contig58619_67436
0.0416666666666667 0.0655737704918033 0.455 0.302631578947368 0.336538461538462 0.37 Contig58861_25058
0.229166666666667 0.293103448275862 0.831683168316832 0.635135135135135 0.730769230769231 0.61 Contig59803_47234
0.0833333333333333 0.113821138211382 0.762376237623762 0.592105263157895 0.682692307692308 0.598039215686274 Contig59803_48299
0.520833333333333 0.544354838709677 0.995 1 1 1 Contig59923_45936
0.52 0.545454545454545 0.994505494505495 1 1 1 Contig59923_46347
0.04 0.040650406504065 0.76530612244898 0.828947368421053 0.990196078431373 0.947916666666667 Contig60118_27635
0 0 0.58 0.671052631578947 0.903846153846154 0.804347826086957 Contig60977_6082
0.6 0.649193548387097 0.686274509803922 0.828947368421053 0.823529411764706 0.64 Contig61048_79689
0.5 0.508064516129032 0.315 0.5 0.375 0.336734693877551 Contig62182_13296
0.76 0.78968253968254 0.34020618556701 0.552631578947368 0.548076923076923 0.551020408163265 Contig62591_11078
0.833333333333333 0.727272727272727 0.151041666666667 0.184210526315789 0.147058823529412 0.111111111111111 Contig63306_9589
0.8125 0.772357723577236 0.590909090909091 0.868421052631579 0.852941176470588 0.918367346938776 Contig63382_10910
0.125 0.132 0.774509803921569 0.605263157894737 0.711538461538462 0.581632653061224 Contig63418_69789
0.282608695652174 0.2125 0.388297872340426 0.105263157894737 0.221153846153846 0.184782608695652 Contig63491_18407
0.125 0.0942622950819672 0.40625 0.118421052631579 0.235294117647059 0.244897959183673 Contig63637_12334
0.6875 0.596638655462185 0.348484848484849 0.777777777777778 0.65625 0.793478260869565 Contig63643_84250
0.645833333333333 0.654471544715447 0.376237623762376 0.394736842105263 0.394230769230769 0.4 Contig64563_31835
0.5 0.394308943089431 0.589108910891089 0.223684210526316 0.490196078431373 0.549019607843137 Contig65203_17053
0.270833333333333 0.301652892561983 0.00505050505050505 0.0131578947368421 0 0.0106382978723404 Contig65337_59732
0.08 0.0766129032258065 0.723958333333333 0.394736842105263 0.528846153846154 0.512820512820513 Contig65999_2274
0.333333333333333 0.368852459016393 0.404040404040404 0.105263157894737 0.403846153846154 0.387755102040816 Contig66556_14107
0.270833333333333 0.239669421487603 0.490196078431373 0.210526315789474 0.259615384615385 0.229166666666667 Contig67163_17549
0.604166666666667 0.652892561983471 0.294117647058824 0.434210526315789 0.298076923076923 0.22 Contig67163_20627
0.347826086956522 0.307377049180328 0.44949494949495 0.210526315789474 0.201923076923077 0.183673469387755 Contig67163_21953
0.2 0.239837398373984 0.463541666666667 0.223684210526316 0.431372549019608 0.393617021276596 Contig68505_11195
0.0833333333333333 0.040983606557377 0.588235294117647 0.289473684210526 0.307692307692308 0.306122448979592 Contig70267_49612
0.58 0.512096774193548 0.232673267326733 0.391891891891892 0.298076923076923 0.183673469387755 Contig70267_55486
0.0416666666666667 0.0805084745762712 0.170103092783505 0.0694444444444444 0.0510204081632653 0.0106382978723404 Contig71956_42564
0.125 0.0934959349593496 0.48936170212766 0.118421052631579 0.240384615384615 0.25 Contig73013_41176
0.12 0.0967741935483871 0.587628865979381 0.118421052631579 0.240384615384615 0.245098039215686 Contig73013_41270
0.12 0.094488188976378 0.594059405940594 0.108108108108108 0.240384615384615 0.244897959183673 Contig73013_41422
0.4375 0.426829268292683 0.591836734693878 0.684210526315789 0.634615384615385 0.693877551020408 Contig74170_78064
0.479166666666667 0.439024390243902 0.63 0.684210526315789 0.634615384615385 0.686274509803922 Contig74170_78109
0.166666666666667 0.209677419354839 0.702970297029703 0.302631578947368 0.346153846153846 0.34 Contig75245_9194
0.282608695652174 0.304878048780488 0.182291666666667 0.0657894736842105 0.0980392156862745 0.0816326530612245 Contig77245_23951
0.5 0.512295081967213 0.193069306930693 0.723684210526316 0.586538461538462 0.551020408163265 Contig77770_20424
0.125 0.0846774193548387 0.333333333333333 0.421052631578947 0.634615384615385 0.558823529411765 Contig81895_21488
0.645833333333333 0.638211382113821 0.888888888888889 0.907894736842105 0.932692307692308 0.887755102040816 Contig82070_15927
0.458333333333333 0.463414634146341 0.845 0.236842105263158 0.384615384615385 0.352941176470588 Contig84285_17228
0.0416666666666667 0.00806451612903226 0.33495145631068 0.236842105263158 0.461538461538462 0.450980392156863 Contig84759_6229
0.125 0.0966386554621849 0.592783505154639 0.347222222222222 0.428571428571429 0.443181818181818 Contig89009_11207
0.0416666666666667 0.00833333333333333 0.331578947368421 0.684210526315789 0.813725490196078 0.727272727272727 Contig91839_37927
0.42 0.385826771653543 0.21078431372549 0.486842105263158 0.384615384615385 0.323529411764706 Contig94376_10648
0.5625 0.548387096774194 0.467032967032967 0.597222222222222 0.686274509803922 0.684782608695652 Contig95009_48245
0.75 0.865853658536585 0.83 1 0.950980392156863 0.96875 Contig96376_1678
0.75 0.865853658536585 0.862745098039216 1 0.951923076923077 0.97 Contig96376_1786
0.2 0.216 0.752525252525252 0.473684210526316 0.551020408163265 0.563829787234043 Contig97685_3733
0.04 0.0447154471544715 0.411458333333333 0.197368421052632 0.192307692307692 0.21875 Contig102376_15030
0.375 0.326446280991736 0.12 0.0526315789473684 0.0980392156862745 0.0729166666666667 Contig102376_71262
0.06 0.064 0.51980198019802 0.223684210526316 0.298076923076923 0.27 Contig102376_71875
0.104166666666667 0.0875 0.561797752808989 0.328947368421053 0.264705882352941 0.207317073170732 Contig105195_27159
0.25 0.296747967479675 0.78804347826087 0.648648648648649 0.735294117647059 0.755813953488372 Contig107182_28700
0.104166666666667 0.0731707317073171 0.72680412371134 0.447368421052632 0.528846153846154 0.566666666666667 Contig107182_34521
0 0 0.32 0.0526315789473684 0.00980392156862745 0.0612244897959184 Contig107639_25896
0.354166666666667 0.463709677419355 0.845 0.855263157894737 0.865384615384615 0.802083333333333 Contig111668_3824
0.333333333333333 0.459016393442623 0.84020618556701 0.855263157894737 0.865384615384615 0.822916666666667 Contig111668_3896
0.0625 0.0731707317073171 0.78 0.578947368421053 0.666666666666667 0.572916666666667 Contig111668_3968
0.173913043478261 0.146341463414634 0.470588235294118 0.157894736842105 0.0865384615384615 0.11 Contig111963_17273
0.18 0.142276422764228 0.426470588235294 0.223684210526316 0.25 0.315217391304348 Contig112859_11522
0.1 0.18 0.649484536082474 0.5 0.336538461538462 0.397959183673469 Contig132184_28880
0.52 0.414634146341463 0.262376237623762 0.472972972972973 0.480392156862745 0.479166666666667 Contig184041_7212
0.354166666666667 0.368852459016393 0.54639175257732 0.394736842105263 0.471153846153846 0.489130434782609 Contig185920_499
0.34 0.366935483870968 0.544554455445545 0.394736842105263 0.461538461538462 0.48 Contig185920_585
0.34 0.366935483870968 0.544117647058823 0.394736842105263 0.461538461538462 0.48 Contig185920_606
0.5 0.491869918699187 0.1 0.184210526315789 0.115384615384615 0.142857142857143 Contig203599_21886
0.5 0.495934959349593 0.1 0.184210526315789 0.115384615384615 0.145833333333333 Contig203599_21888
0.5 0.495762711864407 0.0923913043478261 0.184210526315789 0.117647058823529 0.157894736842105 Contig203599_22003
